Area,Perimeter,Major axis length,Minor axis length,Aspect ratio,Eccentricity,Convex area,Equivalent diameter,Class
36856,693,240,196,1.23,0.58,37126,217,6
36860,704,239,197,1.21,0.57,37289,217,6
36863,691,237,198,1.19,0.55,37161,217,6
36864,699,249,189,1.32,0.65,37195,217,6
36870,693,245,192,1.28,0.62,37138,217,6
36872,692,237,198,1.2,0.55,37183,217,6
36880,695,240,196,1.22,0.57,37219,217,6
36883,697,238,198,1.2,0.56,37217,217,6
36888,698,249,189,1.32,0.65,37205,217,6
36892,698,244,193,1.26,0.61,37200,217,6
36898,695,240,196,1.22,0.57,37250,217,6
36906,702,246,191,1.29,0.63,37298,217,6
36911,691,230,205,1.12,0.45,37249,217,6
36917,701,237,199,1.19,0.54,37353,217,6
36919,707,249,189,1.32,0.65,37346,217,6
36934,698,244,193,1.27,0.61,37227,217,6
36939,695,242,195,1.24,0.59,37283,217,6
36952,697,242,194,1.25,0.6,37282,217,6
36955,709,242,195,1.24,0.59,37410,217,6
36955,697,236,200,1.18,0.53,37319,217,6
36957,696,245,192,1.28,0.62,37260,217,6
36968,694,247,191,1.29,0.64,37213,217,6
36975,695,241,195,1.24,0.59,37252,217,6
36975,693,240,197,1.22,0.57,37239,217,6
36976,693,243,194,1.25,0.6,37264,217,6
36980,698,227,207,1.1,0.41,37374,217,6
36982,709,244,193,1.27,0.61,37558,217,6
36986,694,233,203,1.15,0.49,37350,217,6
36988,698,243,194,1.25,0.6,37312,217,6
36993,698,234,201,1.16,0.51,37364,217,6
36995,695,245,192,1.27,0.62,37328,217,6
37004,697,246,191,1.29,0.63,37330,217,6
37008,692,242,195,1.24,0.6,37288,217,6
37027,698,245,192,1.27,0.62,37328,217,6
37031,701,245,192,1.27,0.62,37423,217,6
37039,691,236,200,1.18,0.53,37324,217,6
37043,711,246,192,1.28,0.63,37450,217,6
37047,711,249,189,1.32,0.65,37442,217,6
37049,692,236,200,1.18,0.53,37347,217,6
37053,735,243,194,1.25,0.6,37533,217,6
37068,704,245,193,1.27,0.62,37452,217,6
37074,720,236,201,1.17,0.52,37612,217,6
37075,699,233,202,1.15,0.5,37441,217,6
37083,705,237,200,1.19,0.54,37498,217,6
37090,693,242,195,1.24,0.59,37376,217,6
37092,706,238,198,1.2,0.55,37492,217,6
37094,692,241,196,1.22,0.58,37364,217,6
37109,694,240,197,1.22,0.57,37419,217,6
37109,694,249,190,1.31,0.65,37369,217,6
37114,703,238,198,1.2,0.55,37525,217,6
37117,700,250,190,1.31,0.65,37429,217,6
37135,697,243,195,1.24,0.6,37424,217,6
37138,708,252,188,1.34,0.67,37506,217,6
37152,695,247,192,1.28,0.63,37406,217,6
37164,710,252,188,1.34,0.66,37548,218,6
37165,693,237,200,1.19,0.54,37477,218,6
37170,694,233,203,1.15,0.49,37485,218,6
37177,692,235,202,1.17,0.51,37506,218,6
37179,704,240,197,1.22,0.57,37555,218,6
37187,707,246,193,1.28,0.62,37563,218,6
37189,700,243,195,1.25,0.6,37534,218,6
37190,739,244,194,1.25,0.6,37707,218,6
37191,699,235,202,1.16,0.51,37541,218,6
37196,700,233,203,1.15,0.49,37561,218,6
37211,702,245,194,1.26,0.61,37559,218,6
37212,698,242,196,1.23,0.59,37535,218,6
37220,697,246,193,1.28,0.62,37513,218,6
37225,714,253,189,1.34,0.67,37629,218,6
37227,698,241,197,1.23,0.58,37555,218,6
37240,696,245,194,1.26,0.61,37527,218,6
37248,705,232,204,1.14,0.47,37661,218,6
37248,704,249,191,1.31,0.64,37633,218,6
37256,694,246,193,1.27,0.62,37502,218,6
37264,693,240,198,1.21,0.56,37541,218,6
37265,700,233,204,1.14,0.48,37602,218,6
37268,715,250,190,1.32,0.65,37667,218,6
37301,712,229,207,1.11,0.43,37731,218,6
37301,699,252,189,1.33,0.66,37579,218,6
37308,699,240,198,1.21,0.56,37607,218,6
37311,695,241,198,1.22,0.57,37590,218,6
37315,702,238,200,1.19,0.54,37735,218,6
37322,695,241,197,1.22,0.57,37630,218,6
37348,703,243,197,1.23,0.59,37715,218,6
37348,702,240,199,1.21,0.56,37690,218,6
37350,700,238,200,1.19,0.54,37637,218,6
37352,703,242,197,1.23,0.58,37811,218,6
37353,702,237,201,1.18,0.53,37752,218,6
37362,721,234,204,1.15,0.5,37914,218,6
37362,715,264,180,1.46,0.73,37693,218,6
37365,700,248,192,1.29,0.63,37673,218,6
37365,702,247,193,1.28,0.63,37705,218,6
37366,700,239,199,1.2,0.55,37744,218,6
37388,708,233,205,1.14,0.48,37784,218,6
37393,700,237,201,1.18,0.53,37751,218,6
37393,697,244,195,1.25,0.6,37667,218,6
37394,704,240,199,1.21,0.56,37814,218,6
37410,697,241,197,1.22,0.58,37739,218,6
37420,705,239,200,1.2,0.55,37757,218,6
37424,695,239,200,1.19,0.55,37686,218,6
37429,711,253,189,1.34,0.66,37813,218,6
37430,700,245,195,1.26,0.61,37742,218,6
37438,699,239,200,1.2,0.55,37738,218,6
37438,711,249,192,1.29,0.63,37803,218,6
37445,703,241,198,1.22,0.57,37798,218,6
37446,698,241,198,1.22,0.57,37754,218,6
37453,706,237,202,1.17,0.52,37925,218,6
37454,699,246,194,1.27,0.61,37765,218,6
37459,699,245,195,1.25,0.6,37773,218,6
37475,713,241,198,1.22,0.57,37837,218,6
37479,703,229,208,1.1,0.41,37879,218,6
37482,706,244,195,1.25,0.6,37878,218,6
37482,693,239,200,1.2,0.55,37731,218,6
37483,700,244,195,1.25,0.6,37793,218,6
37492,702,243,197,1.23,0.59,37814,218,6
37492,701,247,194,1.27,0.62,37828,218,6
37493,695,243,197,1.23,0.59,37758,218,6
37506,701,248,193,1.28,0.63,37812,219,6
37512,712,251,191,1.31,0.65,37891,219,6
37512,704,243,197,1.24,0.59,37910,219,6
37513,706,233,205,1.13,0.47,37951,219,6
37516,708,245,196,1.25,0.6,37869,219,6
37533,703,237,201,1.18,0.53,37918,219,6
37539,702,240,200,1.2,0.55,37844,219,6
37540,711,236,203,1.16,0.51,38001,219,6
37548,704,246,194,1.27,0.61,37881,219,6
37553,703,242,198,1.22,0.57,37880,219,6
37557,697,245,195,1.25,0.6,37810,219,6
37564,737,236,203,1.17,0.52,38184,219,6
37574,712,253,189,1.34,0.67,38001,219,6
37577,705,247,194,1.27,0.62,37883,219,6
37580,703,243,197,1.24,0.59,37934,219,6
37580,698,243,197,1.23,0.58,37888,219,6
37606,701,230,209,1.1,0.41,37942,219,6
37606,696,238,201,1.19,0.54,37883,219,6
37631,744,249,193,1.29,0.63,38388,219,6
37637,703,251,192,1.31,0.64,37959,219,6
37642,699,240,200,1.2,0.56,37928,219,6
37644,696,239,201,1.19,0.54,37973,219,6
37646,703,249,193,1.29,0.63,37941,219,6
37652,694,232,207,1.12,0.45,37917,219,6
37657,704,252,191,1.32,0.65,37993,219,6
37663,712,234,206,1.13,0.47,38084,219,6
37669,699,243,198,1.23,0.58,37937,219,6
37679,708,242,198,1.22,0.58,38045,219,6
37681,704,248,194,1.28,0.63,38044,219,6
37682,716,247,195,1.27,0.61,38157,219,6
37688,711,239,201,1.18,0.54,38083,219,6
37690,703,247,194,1.27,0.62,37977,219,6
37693,709,252,190,1.32,0.66,38032,219,6
37693,701,247,195,1.27,0.61,37995,219,6
37706,718,251,192,1.31,0.64,38097,219,6
37720,706,238,202,1.18,0.53,38103,219,6
37722,699,237,203,1.17,0.52,38031,219,6
37733,715,252,191,1.32,0.65,38142,219,6
37735,722,252,191,1.32,0.65,38145,219,6
37761,698,237,203,1.16,0.51,38115,219,6
37765,705,237,203,1.17,0.52,38130,219,6
37771,713,243,199,1.22,0.57,38155,219,6
37776,701,246,196,1.26,0.6,38029,219,6
37777,716,250,193,1.3,0.64,38174,219,6
37784,702,242,199,1.22,0.57,38106,219,6
37791,714,245,197,1.25,0.6,38169,219,6
37810,713,244,198,1.23,0.58,38222,219,6
37810,713,241,200,1.21,0.56,38253,219,6
37822,700,235,205,1.15,0.49,38130,219,6
37826,704,243,199,1.22,0.57,38170,219,6
37833,704,242,199,1.21,0.57,38173,219,6
37838,702,242,199,1.21,0.57,38142,219,6
37844,704,246,196,1.25,0.6,38174,220,6
37848,697,241,200,1.2,0.56,38105,220,6
37849,714,252,192,1.31,0.65,38243,220,6
37856,709,248,194,1.28,0.62,38232,220,6
37861,713,254,190,1.33,0.66,38226,220,6
37865,707,243,198,1.22,0.58,38220,220,6
37884,700,249,194,1.29,0.63,38145,220,6
37884,703,247,196,1.26,0.61,38173,220,6
37889,707,240,201,1.19,0.55,38247,220,6
37891,713,227,213,1.07,0.35,38377,220,6
37904,711,232,209,1.11,0.43,38307,220,6
37906,700,242,200,1.21,0.57,38203,220,6
37916,733,260,187,1.39,0.69,38307,220,6
37918,702,235,206,1.14,0.48,38269,220,6
37919,702,243,199,1.22,0.58,38208,220,6
37927,698,233,207,1.13,0.46,38208,220,6
37928,703,241,201,1.2,0.55,38236,220,6
37937,700,242,199,1.22,0.57,38213,220,6
37951,699,241,201,1.2,0.55,38269,220,6
37957,714,255,190,1.34,0.67,38297,220,6
37968,709,252,192,1.31,0.65,38292,220,6
37969,699,239,202,1.18,0.53,38269,220,6
37970,703,246,196,1.25,0.6,38241,220,6
37987,701,244,198,1.23,0.59,38307,220,6
37995,704,253,192,1.32,0.65,38262,220,6
37996,724,247,197,1.26,0.61,38627,220,6
37997,706,247,196,1.26,0.61,38305,220,6
37998,728,248,196,1.26,0.61,38651,220,6
38001,726,240,202,1.19,0.54,38491,220,6
38008,715,255,190,1.35,0.67,38388,220,6
38010,713,240,202,1.19,0.54,38445,220,6
38016,703,242,200,1.21,0.56,38312,220,6
38017,707,246,197,1.25,0.6,38373,220,6
38019,717,246,197,1.25,0.6,38422,220,6
38025,714,246,197,1.25,0.6,38428,220,6
38042,723,244,199,1.23,0.58,38508,220,6
38048,711,251,194,1.29,0.63,38384,220,6
38058,702,244,199,1.23,0.58,38365,220,6
38061,702,240,202,1.19,0.54,38398,220,6
38066,705,237,205,1.15,0.5,38393,220,6
38067,707,248,196,1.27,0.61,38350,220,6
38084,715,249,195,1.28,0.62,38468,220,6
38090,805,235,208,1.13,0.47,39006,220,6
38091,716,247,197,1.25,0.6,38511,220,6
38093,738,233,208,1.12,0.45,38859,220,6
38094,725,250,194,1.29,0.63,38577,220,6
38095,707,249,195,1.28,0.62,38413,220,6
38104,704,251,194,1.29,0.63,38377,220,6
38115,711,238,204,1.17,0.52,38531,220,6
38116,722,251,194,1.29,0.63,38556,220,6
38117,699,239,204,1.17,0.52,38406,220,6
38118,716,260,187,1.39,0.69,38468,220,6
38118,708,249,195,1.28,0.62,38477,220,6
38121,705,237,205,1.15,0.5,38440,220,6
38122,710,247,197,1.25,0.6,38481,220,6
38125,705,239,204,1.17,0.52,38406,220,6
38134,718,248,196,1.26,0.61,38522,220,6
38145,763,256,190,1.35,0.67,38876,220,6
38148,700,241,202,1.19,0.54,38456,220,6
38151,715,240,203,1.19,0.54,38724,220,6
38153,706,236,206,1.15,0.49,38510,220,6
38159,707,248,197,1.26,0.61,38483,220,6
38159,702,244,200,1.22,0.57,38461,220,6
38170,723,248,197,1.26,0.61,38617,220,6
38171,707,234,208,1.12,0.46,38570,220,6
38172,712,255,191,1.34,0.67,38486,220,6
38179,719,251,194,1.29,0.63,38618,220,6
38183,722,247,198,1.25,0.6,38626,220,6
38185,713,228,213,1.07,0.35,38677,220,6
38187,732,253,193,1.31,0.65,38625,221,6
38190,706,250,195,1.29,0.63,38507,221,6
38191,704,249,195,1.28,0.62,38438,221,6
38192,706,251,194,1.3,0.64,38486,221,6
38194,704,243,200,1.22,0.57,38483,221,6
38195,719,243,200,1.22,0.57,38604,221,6
38200,702,240,203,1.18,0.53,38503,221,6
38210,706,237,206,1.15,0.49,38529,221,6
38216,710,242,201,1.2,0.56,38542,221,6
38217,713,243,201,1.21,0.56,38593,221,6
38218,716,249,196,1.27,0.61,38565,221,6
38220,709,254,192,1.32,0.65,38562,221,6
38222,710,246,198,1.25,0.6,38555,221,6
38222,716,246,198,1.24,0.59,38662,221,6
38222,701,241,202,1.2,0.55,38491,221,6
38233,710,240,203,1.18,0.53,38594,221,6
38240,703,241,202,1.19,0.54,38518,221,6
38241,710,237,206,1.15,0.49,38572,221,6
38241,705,246,198,1.25,0.6,38534,221,6
38273,710,249,196,1.27,0.61,38635,221,6
38273,705,243,201,1.21,0.56,38580,221,6
38276,706,243,201,1.21,0.56,38627,221,6
38284,716,250,195,1.28,0.63,38694,221,6
38285,709,248,197,1.25,0.6,38609,221,6
38286,726,263,185,1.42,0.71,38646,221,6
38290,709,245,199,1.23,0.58,38631,221,6
38300,709,244,200,1.22,0.57,38656,221,6
38303,705,245,199,1.23,0.58,38608,221,6
38307,711,253,193,1.31,0.65,38617,221,6
38331,703,238,206,1.15,0.5,38639,221,6
38333,718,238,205,1.16,0.5,38776,221,6
38338,719,247,198,1.25,0.6,38802,221,6
38344,720,250,196,1.28,0.62,38741,221,6
38347,706,246,199,1.23,0.58,38686,221,6
38348,706,242,202,1.2,0.55,38638,221,6
38354,716,254,193,1.32,0.65,38702,221,6
38376,721,241,204,1.18,0.53,38872,221,6
38377,706,245,199,1.23,0.58,38698,221,6
38380,784,258,190,1.36,0.67,39006,221,6
38396,709,250,196,1.28,0.62,38723,221,6
38407,704,245,200,1.23,0.58,38689,221,6
38411,705,243,201,1.21,0.56,38707,221,6
38426,718,248,197,1.26,0.61,38830,221,6
38426,721,231,212,1.09,0.39,38886,221,6
38426,709,244,201,1.22,0.57,38709,221,6
38426,711,247,199,1.24,0.59,38799,221,6
38438,706,245,200,1.22,0.58,38751,221,6
38445,706,235,208,1.13,0.46,38763,221,6
38457,710,241,204,1.18,0.53,38801,221,6
38463,715,229,215,1.07,0.34,38878,221,6
38472,734,251,195,1.28,0.63,38999,221,6
38475,709,250,196,1.28,0.62,38772,221,6
38487,712,255,192,1.33,0.66,38835,221,6
38489,708,244,201,1.21,0.57,38782,221,6
38493,728,243,202,1.2,0.56,38990,221,6
38495,797,251,196,1.28,0.62,39373,221,6
38495,714,250,197,1.27,0.62,38855,221,6
38511,712,248,198,1.26,0.6,38826,221,6
38511,711,250,197,1.27,0.62,38797,221,6
38512,711,246,199,1.23,0.59,38880,221,6
38518,716,244,201,1.21,0.57,38895,221,6
38533,719,252,195,1.29,0.63,38942,221,6
38542,724,255,193,1.32,0.65,38941,222,6
38543,718,255,193,1.32,0.65,38878,222,6
38548,704,242,203,1.19,0.55,38857,222,6
38550,715,238,206,1.16,0.5,38916,222,6
38552,714,235,209,1.12,0.46,38959,222,6
38554,703,245,201,1.22,0.57,38816,222,6
38554,710,253,194,1.3,0.64,38842,222,6
38559,741,249,198,1.26,0.61,39182,222,6
38559,716,233,211,1.1,0.42,39012,222,6
38567,708,245,201,1.22,0.57,38880,222,6
38577,728,244,202,1.21,0.56,38948,222,6
38579,716,245,201,1.22,0.57,39039,222,6
38581,710,234,210,1.11,0.44,38948,222,6
38591,715,254,193,1.32,0.65,38926,222,6
38594,726,261,188,1.39,0.69,38974,222,6
38594,709,246,200,1.23,0.58,38925,222,6
38600,717,254,194,1.31,0.65,38940,222,6
38602,713,247,199,1.24,0.59,38979,222,6
38609,711,249,198,1.26,0.61,38911,222,6
38613,712,252,196,1.29,0.63,38925,222,6
38618,706,242,204,1.19,0.54,38913,222,6
38625,724,241,204,1.18,0.54,39111,222,6
38627,716,255,194,1.31,0.65,38930,222,6
38628,721,251,197,1.28,0.62,39014,222,6
38631,711,236,209,1.13,0.47,39019,222,6
38641,718,248,199,1.25,0.6,39027,222,6
38642,723,236,208,1.14,0.47,39103,222,6
38650,705,246,200,1.23,0.58,38932,222,6
38653,714,250,197,1.27,0.62,38972,222,6
38669,721,248,199,1.25,0.6,39053,222,6
38670,712,246,201,1.22,0.58,39010,222,6
38677,741,257,192,1.34,0.67,39266,222,6
38677,711,249,198,1.26,0.61,38972,222,6
38692,706,235,210,1.12,0.44,38959,222,6
38695,713,245,202,1.21,0.57,39019,222,6
38701,718,248,200,1.24,0.59,39125,222,6
38702,705,241,205,1.18,0.53,38966,222,6
38702,715,252,196,1.29,0.63,39018,222,6
38702,709,251,196,1.28,0.62,39004,222,6
38713,711,243,203,1.2,0.55,39057,222,6
38723,717,254,195,1.31,0.64,39073,222,6
38727,711,245,202,1.21,0.57,39004,222,6
38729,727,241,205,1.17,0.52,39234,222,6
38746,714,251,197,1.27,0.62,39096,222,6
38747,705,246,201,1.22,0.57,39008,222,6
38760,710,247,200,1.24,0.59,39056,222,6
38768,717,245,202,1.22,0.57,39165,222,6
38771,716,249,198,1.26,0.61,39156,222,6
38776,712,242,204,1.19,0.54,39108,222,6
38792,719,243,204,1.19,0.54,39186,222,6
38794,721,254,195,1.31,0.64,39179,222,6
38795,716,250,198,1.26,0.61,39140,222,6
38798,716,252,196,1.28,0.63,39139,222,6
38800,721,248,199,1.25,0.6,39236,222,6
38802,707,246,201,1.22,0.57,39092,222,6
38807,712,246,202,1.22,0.57,39161,222,6
38807,722,251,197,1.28,0.62,39200,222,6
38814,718,254,195,1.31,0.64,39196,222,6
38819,730,249,199,1.25,0.6,39314,222,6
38823,724,255,194,1.32,0.65,39221,222,6
38825,722,249,199,1.26,0.6,39189,222,6
38830,711,249,199,1.25,0.6,39153,222,6
38830,724,253,195,1.3,0.64,39225,222,6
38834,714,249,199,1.25,0.6,39151,222,6
38837,716,253,195,1.3,0.64,39154,222,6
38838,711,244,203,1.2,0.56,39190,222,6
38841,722,258,192,1.34,0.67,39169,222,6
38844,708,247,201,1.23,0.58,39120,222,6
38845,710,243,204,1.19,0.54,39162,222,6
38848,709,246,202,1.22,0.57,39160,222,6
38848,719,261,190,1.37,0.68,39210,222,6
38852,717,252,197,1.28,0.62,39209,222,6
38854,714,241,205,1.17,0.52,39202,222,6
38855,727,256,193,1.32,0.65,39228,222,6
38865,712,250,198,1.27,0.61,39179,222,6
38866,728,251,198,1.27,0.62,39268,222,6
38867,720,252,197,1.28,0.62,39272,222,6
38871,717,261,190,1.37,0.68,39136,222,6
38886,716,243,204,1.19,0.55,39295,223,6
38887,710,247,201,1.23,0.58,39248,223,6
38888,711,245,202,1.21,0.56,39192,223,6
38890,718,243,204,1.19,0.54,39276,223,6
38896,727,241,206,1.17,0.52,39321,223,6
38897,709,249,199,1.25,0.6,39175,223,6
38898,728,255,195,1.31,0.65,39279,223,6
38899,720,255,195,1.31,0.64,39215,223,6
38927,717,244,204,1.2,0.55,39284,223,6
38928,717,252,197,1.28,0.63,39271,223,6
38929,715,248,200,1.24,0.59,39229,223,6
38934,709,242,205,1.18,0.54,39207,223,6
38938,781,241,206,1.17,0.52,39426,223,6
38940,716,242,205,1.18,0.53,39325,223,6
38944,713,249,200,1.24,0.59,39279,223,6
38945,718,242,205,1.18,0.53,39299,223,6
38959,718,259,192,1.35,0.67,39336,223,6
38971,717,250,199,1.26,0.6,39315,223,6
38974,718,246,202,1.22,0.57,39309,223,6
38976,716,258,193,1.34,0.66,39281,223,6
38986,714,244,204,1.2,0.55,39300,223,6
38988,713,240,207,1.16,0.5,39351,223,6
38990,720,235,211,1.11,0.44,39379,223,6
38997,719,252,197,1.27,0.62,39347,223,6
39014,709,242,206,1.18,0.53,39295,223,6
39023,711,248,200,1.24,0.59,39313,223,6
39034,708,241,206,1.17,0.52,39306,223,6
39037,713,251,198,1.26,0.61,39368,223,6
39040,717,249,200,1.24,0.59,39366,223,6
39052,711,245,204,1.2,0.55,39399,223,6
39059,724,251,199,1.26,0.61,39468,223,6
39064,717,248,201,1.23,0.59,39399,223,6
39070,715,252,198,1.27,0.62,39403,223,6
39073,727,249,200,1.24,0.6,39539,223,6
39074,781,254,197,1.29,0.63,39744,223,6
39082,720,248,201,1.23,0.58,39529,223,6
39085,709,246,202,1.22,0.57,39341,223,6
39087,716,254,196,1.29,0.63,39382,223,6
39088,720,254,196,1.3,0.64,39470,223,6
39091,718,248,201,1.24,0.59,39454,223,6
39099,730,248,201,1.23,0.58,39497,223,6
39101,728,245,204,1.21,0.56,39601,223,6
39102,716,255,196,1.3,0.64,39444,223,6
39104,715,249,200,1.24,0.59,39434,223,6
39108,717,256,195,1.31,0.65,39413,223,6
39122,726,245,203,1.21,0.56,39532,223,6
39122,712,242,206,1.17,0.52,39447,223,6
39123,714,246,203,1.22,0.57,39456,223,6
39124,715,251,199,1.26,0.61,39451,223,6
39139,715,255,196,1.3,0.64,39431,223,6
39141,713,254,197,1.29,0.63,39440,223,6
39141,711,249,200,1.24,0.6,39419,223,6
39145,717,253,198,1.28,0.62,39458,223,6
39152,721,244,205,1.19,0.54,39565,223,6
39158,728,243,206,1.18,0.53,39634,223,6
39159,726,257,194,1.33,0.66,39528,223,6
39160,732,262,191,1.37,0.68,39585,223,6
39175,719,259,193,1.34,0.67,39457,223,6
39180,710,244,205,1.19,0.54,39457,223,6
39183,721,254,197,1.29,0.63,39567,223,6
39188,714,247,202,1.23,0.58,39536,223,6
39192,710,242,206,1.17,0.52,39464,223,6
39195,738,250,200,1.25,0.6,39617,223,6
39198,717,238,210,1.13,0.47,39556,223,6
39202,724,250,200,1.26,0.6,39642,223,6
39208,713,252,199,1.27,0.61,39469,223,6
39215,710,245,205,1.19,0.55,39488,223,6
39215,722,257,195,1.32,0.65,39711,223,6
39224,716,247,202,1.22,0.58,39565,223,6
39227,727,265,189,1.4,0.7,39595,223,6
39234,715,257,195,1.32,0.65,39502,224,6
39245,714,242,206,1.17,0.52,39588,224,6
39246,715,247,202,1.22,0.58,39569,224,6
39257,724,255,196,1.3,0.64,39588,224,6
39261,714,243,206,1.18,0.54,39589,224,6
39263,742,260,194,1.34,0.67,39768,224,6
39273,729,254,198,1.28,0.63,39696,224,6
39276,720,260,192,1.35,0.67,39597,224,6
39276,726,258,194,1.33,0.66,39601,224,6
39277,720,257,195,1.32,0.65,39599,224,6
39282,750,270,186,1.45,0.73,39865,224,6
39285,728,246,204,1.21,0.56,39709,224,6
39285,728,252,199,1.27,0.62,39686,224,6
39288,724,259,193,1.34,0.67,39616,224,6
39295,733,244,205,1.19,0.54,39881,224,6
39301,729,251,200,1.25,0.6,39776,224,6
39306,724,253,198,1.27,0.62,39704,224,6
39313,715,244,205,1.19,0.54,39634,224,6
39323,748,250,201,1.24,0.59,39924,224,6
39325,720,252,199,1.26,0.61,39710,224,6
39330,725,245,204,1.2,0.55,39743,224,6
39334,714,241,208,1.16,0.5,39735,224,6
39336,723,261,192,1.35,0.67,39664,224,6
39336,729,237,212,1.12,0.45,39808,224,6
39339,722,250,200,1.25,0.6,39685,224,6
39341,733,262,192,1.37,0.68,39772,224,6
39343,716,251,200,1.25,0.6,39669,224,6
39364,715,249,201,1.24,0.59,39692,224,6
39366,725,255,197,1.29,0.63,39741,224,6
39367,729,248,203,1.22,0.58,39776,224,6
39371,718,251,200,1.26,0.61,39695,224,6
39383,717,247,203,1.22,0.57,39745,224,6
39385,749,259,194,1.33,0.66,39895,224,6
39397,719,260,193,1.35,0.67,39682,224,6
39404,715,252,199,1.26,0.61,39719,224,6
39408,712,247,203,1.22,0.57,39687,224,6
39417,714,246,204,1.2,0.56,39724,224,6
39420,720,252,200,1.26,0.61,39812,224,6
39430,756,237,213,1.11,0.43,40085,224,6
39436,726,257,196,1.31,0.65,39794,224,6
39436,718,243,207,1.17,0.52,39765,224,6
39444,727,251,200,1.25,0.6,39776,224,6
39445,725,259,195,1.33,0.66,39899,224,6
39446,725,254,198,1.28,0.63,39830,224,6
39450,748,256,197,1.3,0.64,40001,224,6
39452,736,261,193,1.36,0.68,39950,224,6
39454,718,256,197,1.3,0.64,39779,224,6
39455,726,248,203,1.23,0.58,39861,224,6
39462,720,234,215,1.08,0.39,39808,224,6
39488,742,245,206,1.19,0.54,40042,224,6
39493,720,247,204,1.21,0.56,39854,224,6
39504,725,244,207,1.18,0.53,39885,224,6
39506,726,243,207,1.17,0.52,39972,224,6
39509,738,262,192,1.36,0.68,40027,224,6
39514,722,258,195,1.32,0.65,39854,224,6
39515,715,239,211,1.13,0.47,39852,224,6
39524,722,249,202,1.23,0.58,39875,224,6
39528,719,245,205,1.2,0.55,39899,224,6
39535,724,255,198,1.28,0.63,39943,224,6
39569,726,258,196,1.32,0.65,39908,224,6
39573,719,245,206,1.19,0.54,39935,224,6
39579,721,242,208,1.16,0.51,39904,224,6
39581,718,237,213,1.11,0.44,39918,224,6
39598,715,246,205,1.2,0.55,39879,225,6
39614,721,250,202,1.24,0.59,39972,225,6
39621,734,256,197,1.3,0.64,40021,225,6
39622,724,250,202,1.24,0.59,39956,225,6
39628,724,250,202,1.24,0.59,39976,225,6
39629,720,245,206,1.19,0.54,40002,225,6
39635,717,252,201,1.25,0.6,39904,225,6
39645,715,251,201,1.25,0.6,39941,225,6
39668,716,252,201,1.25,0.6,39938,225,6
39669,716,248,204,1.22,0.57,39958,225,6
39670,722,250,202,1.24,0.59,40041,225,6
39676,722,241,210,1.14,0.49,40044,225,6
39686,716,240,211,1.13,0.47,40005,225,6
39698,743,251,202,1.24,0.59,40263,225,6
39701,719,254,199,1.27,0.62,40020,225,6
39703,721,249,203,1.22,0.57,40053,225,6
39706,721,254,199,1.28,0.62,40009,225,6
39709,719,254,200,1.27,0.62,40046,225,6
39721,740,257,197,1.3,0.64,40255,225,6
39728,728,250,203,1.23,0.58,40129,225,6
39733,727,256,198,1.3,0.64,40033,225,6
39746,728,234,216,1.08,0.38,40185,225,6
39754,721,252,201,1.25,0.6,40091,225,6
39755,738,266,191,1.39,0.7,40208,225,6
39757,720,248,204,1.21,0.57,40101,225,6
39764,722,253,201,1.26,0.61,40089,225,6
39765,737,254,200,1.27,0.62,40214,225,6
39767,724,251,202,1.25,0.6,40117,225,6
39774,720,242,210,1.15,0.49,40111,225,6
39779,719,252,201,1.26,0.61,40075,225,6
39790,734,248,204,1.21,0.57,40254,225,6
39803,727,252,202,1.25,0.6,40242,225,6
39807,719,241,210,1.15,0.49,40140,225,6
39826,733,247,206,1.2,0.55,40266,225,6
39833,720,247,205,1.2,0.56,40184,225,6
39834,723,258,196,1.32,0.65,40145,225,6
39835,732,250,203,1.23,0.58,40279,225,6
39859,725,256,199,1.29,0.63,40202,225,6
39868,733,255,199,1.28,0.63,40297,225,6
39872,721,249,204,1.22,0.57,40228,225,6
